timestamp,cpu_usage,memory_usage,latency_seconds,cpu_norm,mem_norm,latency_norm,cpu_prob,mem_prob,latency_prob,overall_prob
2025-10-19T06:23:39.370320,0.232576,12910592.0,0.000638623,0.232576,12608.0,0.0003193115,0.232576,12608.0,0.0003193115,4202.744298437167
2025-10-19T06:23:44.391076,0.232576,12910592.0,0.000777193,0.232576,12608.0,0.0003885965,0.232576,12608.0,0.0003885965,4202.744321532166
2025-10-19T06:23:49.425769,0.232576,12910592.0,0.000891832,0.232576,12608.0,0.000445916,0.232576,12608.0,0.000445916,4202.744340638667
2025-10-19T06:23:54.459459,0.232576,12910592.0,0.000655767,0.232576,12608.0,0.0003278835,0.232576,12608.0,0.0003278835,4202.7443012945
2025-10-19T06:23:59.481999,0.232576,12910592.0,0.001225054,0.232576,12608.0,0.000612527,0.232576,12608.0,0.000612527,4202.744396175666
2025-10-19T06:24:04.511174,0.232576,12910592.0,0.003331148,0.232576,12608.0,0.001665574,0.232576,12608.0,0.001665574,4202.744747191334
2025-10-19T06:24:09.553192,0.232576,12910592.0,0.000579742,0.232576,12608.0,0.000289871,0.232576,12608.0,0.000289871,4202.744288623667
2025-10-19T06:24:14.581773,0.232576,12910592.0,0.000835665,0.232576,12608.0,0.0004178325,0.232576,12608.0,0.0004178325,4202.7443312775
2025-10-19T06:24:19.602768,0.232576,12910592.0,0.000573312,0.232576,12608.0,0.000286656,0.232576,12608.0,0.000286656,4202.744287552
2025-10-19T06:24:24.621141,0.232576,12910592.0,0.000625531,0.232576,12608.0,0.0003127655,0.232576,12608.0,0.0003127655,4202.744296255167
2025-10-22T05:30:33.413983,0.193057,5193728.0,0.007263929,0.193057,5072.0,0.0036319645,0.193057,5072.0,0.0036319645,1690.7322296548334
2025-10-22T05:30:38.700623,0.193057,5193728.0,0.00069753,0.193057,5072.0,0.000348765,0.193057,5072.0,0.000348765,1690.7311352550003
2025-10-22T05:30:43.734739,0.193057,5193728.0,0.000548528,0.193057,5072.0,0.000274264,0.193057,5072.0,0.000274264,1690.7311104213334
2025-10-22T05:30:48.763807,0.193057,5193728.0,0.000783868,0.193057,5072.0,0.000391934,0.193057,5072.0,0.000391934,1690.7311496446666
2025-10-22T05:30:53.791404,0.193057,5193728.0,0.000681511,0.193057,5072.0,0.0003407555,0.193057,5072.0,0.0003407555,1690.7311325851667
2025-10-22T05:30:58.820594,0.193057,5193728.0,0.000540578,0.193057,5072.0,0.000270289,0.193057,5072.0,0.000270289,1690.7311090963333
2025-10-22T05:31:03.871810,0.193057,5193728.0,0.00140422,0.193057,5072.0,0.00070211,0.193057,5072.0,0.00070211,1690.7312530366669
2025-10-22T05:31:08.913828,0.193057,5193728.0,0.0005603,0.193057,5072.0,0.00028015,0.193057,5072.0,0.00028015,1690.7311123833335
2025-10-22T05:31:13.937299,0.193057,5193728.0,0.00083239,0.193057,5072.0,0.000416195,0.193057,5072.0,0.000416195,1690.7311577316668
2025-10-22T05:31:18.980607,0.193057,5193728.0,0.000859099,0.193057,5072.0,0.0004295495,0.193057,5072.0,0.0004295495,1690.7311621831668
2025-10-22T05:31:24.030016,0.193057,5193728.0,0.000663501,0.193057,5072.0,0.0003317505,0.193057,5072.0,0.0003317505,1690.7311295835
2025-10-22T05:31:29.064021,0.193057,5193728.0,0.001435877,0.193057,5072.0,0.0007179385,0.193057,5072.0,0.0007179385,1690.7312583128335
2025-10-22T05:31:30.065271,0.193057,5193728.0,0.000633416,0.193057,5072.0,0.000316708,0.193057,5072.0,0.000316708,1690.7311245693336
2025-10-22T05:31:34.121871,0.193057,5193728.0,0.00068684,0.193057,5072.0,0.00034342,0.193057,5072.0,0.00034342,1690.7311334733333
2025-10-22T05:31:35.098022,0.193057,5193728.0,0.000579634,0.193057,5072.0,0.000289817,0.193057,5072.0,0.000289817,1690.7311156056667
2025-10-22T05:31:39.144680,0.193057,5193728.0,0.00094993,0.193057,5072.0,0.000474965,0.193057,5072.0,0.000474965,1690.7311773216668
2025-10-22T05:31:40.122233,0.193057,5193728.0,0.000691058,0.193057,5072.0,0.000345529,0.193057,5072.0,0.000345529,1690.7311341763334
2025-10-22T05:31:44.169939,0.193057,5193728.0,0.000802102,0.193057,5072.0,0.000401051,0.193057,5072.0,0.000401051,1690.7311526836668
2025-10-22T05:31:45.146509,0.193057,5193728.0,0.00052481,0.193057,5072.0,0.000262405,0.193057,5072.0,0.000262405,1690.7311064683336
2025-10-22T05:31:49.206095,0.193057,5193728.0,0.000602882,0.193057,5072.0,0.000301441,0.193057,5072.0,0.000301441,1690.7311194803335
2025-10-22T05:31:50.180307,0.193057,5193728.0,0.00179465,0.193057,5072.0,0.000897325,0.193057,5072.0,0.000897325,1690.7313181083334
2025-10-22T05:31:54.234367,0.193057,5193728.0,0.000685319,0.193057,5072.0,0.0003426595,0.193057,5072.0,0.0003426595,1690.7311332198335
2025-10-22T05:31:55.200961,0.193057,5193728.0,0.000482374,0.193057,5072.0,0.000241187,0.193057,5072.0,0.000241187,1690.731099395667
2025-10-22T05:31:59.269875,0.193057,5193728.0,0.000702677,0.193057,5072.0,0.0003513385,0.193057,5072.0,0.0003513385,1690.7311361128334
2025-10-22T05:32:00.218946,0.193057,5193728.0,0.000682564,0.193057,5072.0,0.000341282,0.193057,5072.0,0.000341282,1690.7311327606667
2025-10-22T05:32:04.290299,0.193057,5193728.0,0.000919731,0.193057,5072.0,0.0004598655,0.193057,5072.0,0.0004598655,1690.7311722885
2025-10-22T05:32:05.241249,0.193057,5193728.0,0.000615635,0.193057,5072.0,0.0003078175,0.193057,5072.0,0.0003078175,1690.7311216058333
2025-10-22T05:32:09.325177,0.193057,5193728.0,0.000716423,0.193057,5072.0,0.0003582115,0.193057,5072.0,0.0003582115,1690.7311384038333
2025-10-22T05:32:10.271946,0.193057,5193728.0,0.000840843,0.193057,5072.0,0.0004204215,0.193057,5072.0,0.0004204215,1690.7311591405003
2025-10-22T05:32:14.349801,0.193057,5193728.0,0.000795841,0.193057,5072.0,0.0003979205,0.193057,5072.0,0.0003979205,1690.731151640167
2025-10-22T05:32:15.303470,0.193057,5193728.0,0.001836853,0.193057,5072.0,0.0009184265,0.193057,5072.0,0.0009184265,1690.7313251421667
2025-10-22T05:32:19.391830,0.193057,5193728.0,0.001529531,0.193057,5072.0,0.0007647655,0.193057,5072.0,0.0007647655,1690.7312739218335
2025-10-22T05:32:20.342728,0.193057,5193728.0,0.000754343,0.193057,5072.0,0.0003771715,0.193057,5072.0,0.0003771715,1690.7311447238335
2025-10-22T05:32:24.420726,0.193057,5193728.0,0.000709612,0.193057,5072.0,0.000354806,0.193057,5072.0,0.000354806,1690.731137268667
2025-10-22T05:32:25.399409,0.193057,5193728.0,0.000636317,0.193057,5072.0,0.0003181585,0.193057,5072.0,0.0003181585,1690.7311250528335
2025-10-22T05:32:29.445664,0.193057,5193728.0,0.000698879,0.193057,5072.0,0.0003494395,0.193057,5072.0,0.0003494395,1690.7311354798333
2025-10-22T05:32:30.421032,0.193057,5193728.0,0.000515396,0.193057,5072.0,0.000257698,0.193057,5072.0,0.000257698,1690.7311048993333
2025-10-22T05:32:34.472081,0.193057,5193728.0,0.000679628,0.193057,5072.0,0.000339814,0.193057,5072.0,0.000339814,1690.7311322713333
2025-10-22T05:32:35.443939,0.193057,5193728.0,0.000633091,0.193057,5072.0,0.0003165455,0.193057,5072.0,0.0003165455,1690.7311245151668
2025-10-22T05:32:39.520358,0.193057,5193728.0,0.000487142,0.193057,5072.0,0.000243571,0.193057,5072.0,0.000243571,1690.7311001903336
2025-10-22T05:32:40.474445,0.193057,5193728.0,0.000641762,0.193057,5072.0,0.000320881,0.193057,5072.0,0.000320881,1690.7311259603337
2025-10-22T05:32:44.544005,0.193057,5193728.0,0.000715896,0.193057,5072.0,0.000357948,0.193057,5072.0,0.000357948,1690.7311383160002
2025-10-22T05:32:45.495264,0.193057,5193728.0,0.001104899,0.193057,5072.0,0.0005524495,0.193057,5072.0,0.0005524495,1690.7312031498334
2025-10-22T05:32:49.574112,0.193057,5193728.0,0.001259673,0.193057,5072.0,0.0006298365,0.193057,5072.0,0.0006298365,1690.7312289455
2025-10-22T05:32:50.523650,0.193057,5193728.0,0.000682994,0.193057,5072.0,0.000341497,0.193057,5072.0,0.000341497,1690.7311328323333
2025-10-22T05:32:54.606459,0.193057,5193728.0,0.000576941,0.193057,5072.0,0.0002884705,0.193057,5072.0,0.0002884705,1690.7311151568335
2025-10-22T05:32:55.554477,0.193057,5193728.0,0.000441737,0.193057,5072.0,0.0002208685,0.193057,5072.0,0.0002208685,1690.7310926228336
